"subject","version","assignmentId","cond","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","attention_check_truth","attention_check_result","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"04909c8f83cc7d41fa7156ff00fbc843","cs_wg_mon_conf_loss_real1","3PB5A5BD0V7IQEKILBTTJJN5GU0G7U",0,259184,1744509,"Male",1246,"Yes","Yes","NICE SURVEY",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:03:00",15108
"7f9ab750244d6509274e8abe9f1bee8e","cs_wg_mon_conf_loss_real1","3TE3O8573092T3WQVA6AMWK47NP2RW",0,161159,1874825,"Female",1209,"Yes","Yes","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:03:04",15109
"eea6a8c164e715c997f5890191a9f3d5","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,101513,1083912,"Male",1119,"No","No","I was flustered when faced with the 'third letter' question so December came to mind first for some reason, but after that I just tried to list the months in order in my mind to try to figure out the best answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:03:12",15110
"0263e814dd76710e1e26e2a557f73436","cs_wg_mon_conf_loss_real1","33SA9F9TRXVZWFPSNOBHBW1AW5TWEU",0,338273,1937422,"Female",1279,"Yes","No","This is good study. I like this experiment. Thanks",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:03:30",15111
"481e6c78c0931ca4e013c4aed0af810d","cs_wg_mon_conf_loss_real1","304SM51WA358IVWZTSZQDZS4NWRBS3",0,56913,588749,"Male",1123,"Yes","No","use the best month",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:04:03",15112
"cd609b9b31a149d8427e9f67c95e41e1","cs_wg_mon_conf_loss_real1","3ZAK8W07I4FNDLLTKHX18JE9HO8U07",0,128917,1207135,"Female",1156,"Yes","Yes","no comments",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:04:23",15113
"24eadeb64542d12ad450bbfcb6d6747f","cs_wg_mon_conf_loss_real1","320DUZ38G7NBA9LKMKIQM9SE7PZGJ0",1,87068,1172096,"Female",976,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:04:24",15114
"8dd49e4fe5673215758316347e368a2c","cs_wg_mon_conf_loss_real1","3IO1LGZLK9YKTZ0VJ3CDLS6BX1868C",1,128718,1433353,"Female",1133,"No","No","to start listing the months in my head, pick the third letter, and remember it if it was later in the alphabet than the previous month i thought of.  when i got to May, I figured Y was the latest down the alphabet i was going to get, so i entered it without really seriously running through the remaining months in my head.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:04:51",15115
"d726c1ebc065023fb0441bd8e71434c1","cs_wg_mon_conf_loss_real1","3WETL7AQWT929YUB237C25K0LK5533",0,84398,1389292,"Female",1149,"Yes","No","INTERESTING TO LEARN",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:04:54",15116
"ceea18f26e0a7171cdc9719e8c3894a2","cs_wg_mon_conf_loss_real1","3WMINLGALB4NS42BQS9U3J4GJAECA7",1,318809,2021085,"Female",964,"Yes","No","It is very interesting survey.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:05:04",15117
"e8b89753882eb937b2ca3c5d8737dbe4","cs_wg_mon_conf_loss_real1","386PBUZZXFYRW1ZLXBF6Z1XM37UJLK",1,288715,1148987,"Male",1094,"No","No","I ran through the months in my head and stopped at ""May"" since there isn't a """"z"" month. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:05:07",15118
"f14381585d08c9859a1b51e2a03968cd","cs_wg_mon_conf_loss_real1","37TRT2X24QSFJSD96YQCLY1HRDEJBV",0,129128,1392743,"Male",1424,"No","No","I wrote out the first three letters of all of the months, in order.  I then chose May, as it had by far the latest third letter in the alphabet at the 25th position. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:05:27",15119
"ad4266ba8331b684ae06a08325cb7e30","cs_wg_mon_conf_loss_real1","33IZTU6J812FVYZ0YOR82WJW6ZBSXP",1,268531,1573519,"Male",1086,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:05:59",15120
"c43861526d9799dcc500c5aa39b632d2","cs_wg_mon_conf_loss_real1","3PXX5PX6LXZ4IZA5CSDZSZYY1QRABD",1,31964,555052,"Male",885,"Yes","No","I actually am not sure about this one, Usually i can get them pretty quickly.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:07",15121
"fef22cc9f8423e516d0669ccf1af407d","cs_wg_mon_conf_loss_real1","3X1FV8S5JXSK14LE39W9PX382DIVGE",1,43344,776952,"Male",920,"Yes","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:32",15122
"f4c6474c40974e079c60ee195edec9c9","cs_wg_mon_conf_loss_real1","3JV9LGBJWTFPBKCH2XAVU5906KIOG2",1,154451,1232749,"Male",1136,"No","No","I thought of February first, but realized ""B"" was very early in the alphabet.  September popped into my head because it is my birth month.  As soon as I typed it I thought of November, but was fearful of hoe much time was left.  I figured that the ""P"" in September was better than a possible blank, so I left it instead of trying to type November.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:43",15123
"6798c6ec907e56851ddf94725ad68362","cs_wg_mon_conf_loss_real1","34BBWHLWHACBCKREJ718WBZ2OZ2IWT",0,58382,613848,"Male",1329,"No","No","I counted all the months in the year and looked at the third letter in each.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:44",15124
"33d60a48e1af7b445296f652546679df","cs_wg_mon_conf_loss_real1","34PGFRQONOC77VBK1PM88CE21ERWJJ",0,174871,1920506,"Female",1408,"No","No","No",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:46",15125
"6f913c4eb9b3fd5edb7fc6725f856926","cs_wg_mon_conf_loss_real1","3H7XDTSHKCSXGTLJTJ15BZMM9MKWGP",1,59267,778996,"Male",942,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:52",15126
"54fbde31f29c02dccd93852e8449c990","cs_wg_mon_conf_loss_real1","3I0BTBYZAXM4UU5YUIUQB4KMDCK0YC",1,91323,2108238,"Male",873,"Yes","No","it was really great study",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:06:56",15127
"ee8e50c0ed16f9655a16adf0c9fb64fb","cs_wg_mon_conf_loss_real1","3MD9PLUKKIF7KG7ARAY70NP1RZYNZ0",0,118327,995563,"Male",1323,"Yes","No","Thanks",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:00",15128
"e4dc50efd05e490d97854af691802a2e","cs_wg_mon_conf_loss_real1","32SCWG5HIH55ZRZC5KEO7E11MB9P6G",0,203288,1402131,"Male",1326,"No","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:00",15129
"0b337c8402551a86e3a8450b1fe5f67c","cs_wg_mon_conf_loss_real1","3PXX5PX6LXZ4IZA5CSDZSZYY1PEABY",0,179577,1779427,"Female",1278,"No","No","Yes. I accidentally put ""fizzle"" as my word for part two. I meant to put ""September"". My strategy was just to go off of instinct. What words seem to have a letter that it later in the alphabet in the beginning of the word, since it had to be the third letter. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:21",15130
"53cb448c34a17abddaad27c2f95178c6","cs_wg_mon_conf_loss_real1","304SM51WA358IVWZTSZQDZS4NWSBS4",1,75753,1353421,"Female",1005,"Yes","Yes","My strategy for the third letter question was that I counted the abc letters and whatever was the number of the letter i picked it. And this was really fun survey. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:31",15131
"a8ffd23db745b06b6fde478b9c8c5706","cs_wg_mon_conf_loss_real1","3LS2AMNW5FRGO96V5TF7OJD2C6IQOO",0,185725,1748488,"Male",1277,"Yes","No","The stud is brain tasking. I new all the first words were months so due to the instruction I was preparing for it, scanning all the words in my mind.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:45",15132
"f0f2baae375501558045cc97beb3a623","cs_wg_mon_conf_loss_real1","3AMYWKA6YBNNERNBQK19IEWBC686OB",0,159389,1554772,"Male",1299,"No","No","nothing",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:07:47",15133
"828b43207e95781244248a436012f116","cs_wg_mon_conf_loss_real1","3NKQQ8O39Y6HC5MNWTLWNQYSBEQUDB",1,117530,1225948,"Female",1096,"No","No","Went through the months to think of third letter and if any of them were later than Nov. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:08:19",15134
"edbe3524f22fc892ce7e3b7f270133a9","cs_wg_mon_conf_loss_real1","3EA3QWIZ4IWJK3NKO2WX9RS3K4IITZ",0,224201,1541051,"Male",1425,"No","No","Just thought of a month. And then checked other months to see if they had a later letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:09:03",15135
"f31f6b8e27815e119eb0e024b9c34f35","cs_wg_mon_conf_loss_real1","3MHW492WW0EKTEH0ECU422N5YZWVMO",1,49075,749656,"Female",965,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:09:24",15136
"7e2533f2d91414f19f3c9b2512a34784","cs_wg_mon_conf_loss_real1","39LOEL67OS6LWGDD01EFEPURNA238Z",1,178519,1970353,"Male",1124,"Yes","No","Nothing",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:09:27",15137
"f5f419393a097546d788e43d8c50c6a2","cs_wg_mon_conf_loss_real1","3F6KKYWMNB24HF2EZS9A9V6Y3ITDNY",1,128005,862067,"Female",927,"No","Yes",NA,NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:09:46",15138
"9ed7cb545230ce251ff3cb04319b02cb","cs_wg_mon_conf_loss_real1","3BWI6RSP7GAK60ORFG35JG2T3FVE7N",1,75905,874688,"Male",907,"Yes","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:09:49",15139
"cf7cf93f2ced90517d91500df7ba2c40","cs_wg_mon_conf_loss_real1","3ZWFC4W1UU8MUX82J5LH6FETGS6RFJ",1,46330,943113,"Male",1110,"No","No","I listed the months in order using a 3 letter abbreviation (eg: jan, feb, mar) while mentally keeping track of which third letter was the latest in the alphabet.  ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:10:13",15140
"fd364a927956d650b0b0ff2a01f9c607","cs_wg_mon_conf_loss_real1","3SBEHTYCWN4F1PMEY8JWH8KIZ60IYO",1,210263,1653543,"Male",1119,"No","No","No",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:10:23",15141
"3ff2a931b75da94f7f80cba513345d93","cs_wg_mon_conf_loss_real1","3LUY3GC63Z1O3RDHOUJGDS1XHMXP7J",0,87474,1087637,"Male",1130,"Yes","No","GOOD",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:11:16",15142
"f93f91b3d8b424305d34e7bc03f3c806","cs_wg_mon_conf_loss_real1","36AHBNMV1RDYTE6S6UILQB4571SYD2",0,183320,1114281,"Male",1396,"Yes","No","Lol, this last part was very odd, but thanks!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:11:26",15143
"4b762612fe5d5bee518e1d33707e6ec6","cs_wg_mon_conf_loss_real1","31EUONYN2V48TH2CRS9HU6CATYXOVG",1,127218,1669739,"Female",942,"No","No","i like the work",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:11:35",15144
"033b07cdc7d9b6a6b92943a32a82ae5e","cs_wg_mon_conf_loss_real1","386CSBG1OZNQZ30R5XTD7JRBR7T6QM",1,100223,1929665,"Female",1143,"No","Yes","I didn't understand that Part 1 referred to the months.   I didn't realize 1 and 2 were related.  I was waiting for a new part 1 to go with part 2",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:11:42",15145
"d662956f10d46a764e9e660d0db64fd7","cs_wg_mon_conf_loss_real1","38F5OAUN5NDWQAFT5HBB4JZ6VVP7HY",0,101903,960652,"Female",1178,"Yes","Yes","this survey is very interesting ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:12:00",15146
"48ac8a20ea57184c6fb8e114195c748d","cs_wg_mon_conf_loss_real1","3QRYMNZ7FYIBY4YBLI9PEZOK64PNTZ",1,105875,1071167,"Female",1009,"No","No","say the alphabet in my head",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:12:52",15147
"5d24b0953ea0a821c68c4135ad2a90aa","cs_wg_mon_conf_loss_real1","34S9DKFK73Q7FQX5VOWOMGGZL5UNY9",1,778344,2175652,"Female",1134,"No","No","I just tried running through them as fast as I could. Unfortunately I started with the longer names first because I thought those would have the third letter furthest in the alphabet and didn't even consider the short names even though May would have been a better pick now after seeing the months displayed one by one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:13:01",15148
"a4ae2625d646f386f05cbed002ffe028","cs_wg_mon_conf_loss_real1","386PBUZZXFYRW1ZLXBF6Z1XM37ULJM",1,147088,1382020,"Male",830,"Yes","Yes","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:13:50",15149
"7db72dfcb410d8562ef9534bcedc9b49","cs_wg_mon_conf_loss_real1","3XCC1ODXDLCJLMYBXLWBIEI7NU8QR5",1,218891,1907878,"Male",1136,"No","No","No",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:14:02",15150
"62549bd110b92bb55411a0aaf297f622","cs_wg_mon_conf_loss_real1","37W3JXSD669X2K6JNPNBIZTQEHYWY9",0,496474,2455103,"Male",1380,"Yes","No","FUZZLE ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:14:08",15151
"ceddcad5be8e4d457035b3b9cae309df","cs_wg_mon_conf_loss_real1","3ZSANO2JCF8YVC8FYULMWPJP2USSFB",0,45416,768979,"Female",1142,"Yes","No","I think 3rd letter is O and it is interesting",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:14:27",15152
"a7870a381e40fcaafb0bc9e91e000314","cs_wg_mon_conf_loss_real1","3JW0YLFXRTHTDFBJ8O5NX28A39YWWA",1,597444,2212818,"Male",895,"Yes","No","good job",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:15:19",15153
"1fb204b7d1596815541de28bcfe0c20d","cs_wg_mon_conf_loss_real1","3QFUFYSY9YGFTR648TP4YM3JOEFF4H",0,230427,1954942,"Female",1278,"Yes","No","I am answered very good.This task was very nice",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:15:48",15154
"082b6701c46870098c4d632c9da8c770","cs_wg_mon_conf_loss_real1","3KYQYYSHYV8MZ02Q079NOK63TS5DOK",0,105945,996081,"Male",1186,"No","No","good survey",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:15:48",15155
"17768be172b49bf18f4b9e1880c1cadf","cs_wg_mon_conf_loss_real1","326O153BMIZ0N9P16T6RJ8CPPPNED3",0,87703,801535,"Male",1358,"No","No","I had a rough time of thinking of the words.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:15:55",15156
"f6a0ea734518a7b135f9a5af26b0f2fa","cs_wg_mon_conf_loss_real1","3L70J4KAZGNXXW8PQO45NPMY4B2DAM",0,113025,1272790,"Male",1404,"No","No","My strategy was to go month by month in order, but it was not effective in the short time",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:15:57",15157
"8a970a78bcd7951a2ddd07b321331b27","cs_wg_mon_conf_loss_real1","3WETL7AQWT929YUB237C25K0LKC358",1,116841,1327486,"Male",963,"No","No","good experience",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:16:06",15158
"2f88392bd92d3239c67a9a2b7d4468be","cs_wg_mon_conf_loss_real1","3E4GGUZ1T8SG6ZJV5QXDLKYQCWY2K8",0,91655,1079012,"Male",1401,"No","No","I went through the months in my head in order",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:16:19",15159
"0375009bb9b665b7c2e65eec8949dc83","cs_wg_mon_conf_loss_real1","3AZHRG4CU4L3ER8A5X10LAO94BP036",0,32378,486680,"Male",1148,"No","No","GOOD TO DO THIS. BEING VERY CONFIDENT IS MY STRATEGY TO DO FOR THIS",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:16:25",15160
"ce9eff25dc3ec58e533cd9fc711452d6","cs_wg_mon_conf_loss_real1","3QAVNHZ3EM5GV8WH352T62U3DJRLAV",1,368815,2450622,"Male",1044,"No","No","No comment",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:17:03",15161
"00e6afdaebb5e614fe2b2ea56711b412","cs_wg_mon_conf_loss_real1","3F6HPJW4JD171ZDCU4GG9VSLZ23W2S",0,29611,390999,"Female",1150,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:17:06",15162
"e8ea16de28a5c5dc51f9ffe20b1d2485","cs_wg_mon_conf_loss_real1","3NOKK93PR195FF312OHBPQUAP1OEEW",0,691026,2354501,"Female",1325,"Yes","No","Nothing",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:17:07",15163
"0b624ce3e49cafb1c5cb7469211363d7","cs_wg_mon_conf_loss_real1","3Z2R0DQ0JHFDKZRL94MANPLLSZ8E26",1,210901,1665459,"Female",824,"Yes","Yes","Third letter question strategy is good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:18:22",15164
"d07c44f6339afb85b6d4bb9d6ee251cc","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z625M0WH",1,160549,2353186,"Female",941,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:18:23",15165
"6bae14b26f579f79a4ee63893a9cb538","cs_wg_mon_conf_loss_real1","34YB12FSQYP1BHR5PHVI21KVBJVGM5",0,107910,1494096,"Male",1378,"Yes","No","Initially most of the words i thought off were the ones ending with -er. November was my choice because it made sense at the time. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:18:53",15166
"28f64ad720e4ec12cbf7636b4da2be15","cs_wg_mon_conf_loss_real1","35GMH2SV3EIRR6GQW2K7U2OOT49OER",1,76720,1202505,"Other",1120,"No","Yes","At first I just thought of months at random, then it occurred to me that May ends in a y and has the latest third letter in the alphabet of any month.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:02",15167
"2159f917f7434b6af453bd31e77b0dd7","cs_wg_mon_conf_loss_real1","3ZPBJO59KP2C7JG3WUEX4B92H6THD2",1,88665,1348231,"Female",1015,"No","No","I already May in my mind and I knew there was no month with the letter z in it so I didn't really consider too many other months",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:07",15168
"fcc38056ef77e9cadb7d5e5f50ff9c6f","cs_wg_mon_conf_loss_real1","3UN61F00HWQUS0FDDT88K3NGRYT5RF",0,168809,1387813,"Male",1353,"No","No","To get a decent answer before the time ran out. Then to rethink on which was best.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:17",15169
"b6a4f96618648677fcc036f9fd57d4bb","cs_wg_mon_conf_loss_real1","37WLF8U1WPR4O02WSS9GBXF2S0WK61",0,33380,577476,"Male",1142,"Yes","Yes","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:25",15170
"b33e6fdc1d7053ffedf102e859337da2","cs_wg_mon_conf_loss_real1","3WZ36BJEV3H9XV9EIS4GN4OQPF0BTN",0,377347,2549486,"Male",1235,"No","No","NO COMMENTS THE STUDY WAS GOOD
NO STRATEGY ON THE THIRD LETTER QUESTION ONLY FALLOW INSTRUCTION",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:27",15171
"7a04aa6bc868e6990acc59819a39d4fe","cs_wg_mon_conf_loss_real1","39LNWE0K4UXYKG29O7M7ENE53IPUI2",1,32061,1031408,"Female",840,"Yes","Yes","HAI",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:29",15172
"95b306e4825bebba87024edcb1e9b434","cs_wg_mon_conf_loss_real1","37UQDCYH6XW18BADA6SFJKQF3AYV7A",0,213992,1683022,"Female",1424,"No","No","I just started listing the months in their order in the year. As soon as I hit May, I figured that was as good as it would get.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:19:48",15173
"bc53d756ba2cc7b478c3b45286b4f3c7","cs_wg_mon_conf_loss_real1","31T4R4OBOSH5924DJPXATS2QI3NC7X",0,90462,1274158,"Male",1292,"No","No","I didn't think the study for part 2 would use a word with lots of vowels, so I went with the short ones.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:20:52",15174
"cc69e2929092ae0d0014a01fd768fa6e","cs_wg_mon_conf_loss_real1","3UN61F00HWQUS0FDDT88K3NGRYR5RD",0,296943,1696829,"Male",1221,"No","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:20:52",15175
"9698a880cf8d7f6a7873bd66b495fefc","cs_wg_mon_conf_loss_real1","3JC6VJ2SABK2TJTWBIMMPDY6RU55A7",0,116828,1540374,"Female",1378,"No","No","A few options went through my mind, but I when I was going through the months, I realized that May only had 3 letters and ""y"" is the second to last letter in the alphabet so I didn't bother going further. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:20:55",15176
"5fc63d1fbaf03cf3340c1b05a0678e10","cs_wg_mon_conf_loss_real1","3907X2AHF06HHQGBII2LH1KP666P2Y",1,20832,486153,"Male",858,"Yes","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:21:09",15177
"db2b8dca280a3b3d531998ba869a59f0","cs_wg_mon_conf_loss_real1","3DL65MZB8DGQIHJN6XBGZ2U74QDCE5",1,488766,2373102,"Female",876,"Yes","Yes","NO COMMENTS",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:21:12",15178
"b7ebc4fadea0fecc3237768cb2b0d21a","cs_wg_mon_conf_loss_real1","3Z9WI9EOZZPKLPMDOB0K8O4S1FRHKG",0,214569,1372240,"Female",1209,"Yes","No","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-30 17:21:20",15179
