subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
c9500142dbb5c2032510a2b09057c5ea,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 15:46,38938
da2129e8fbb30421087f1d0a457be3a6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:46,38939
d72e3fb73f1fba64d36f85f205f3ecc6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,November,NA,16000,6/12/20 15:46,38941
175f3bca0ced17ff3e2835be57fb69fe,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/12/20 15:46,38943
bb4e2a9eba22bc99059f9f18e0cf70a1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""September"":1,""April"":1,""March"":1,""June"":1,""August"":1,""January"":1,""July"":1,""November"":1,""December"":1,""October"":1,""May"":1}",NA,8503,6/12/20 15:46,38947
e5115439de4f21b0e58cd31780ecda4d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:46,38949
41605d40e536f8d55c68ce0175332d4b,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/12/20 15:46,38951
6a1ae46b5c2c35289ea4cf2fdda3a6ab,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/12/20 15:47,38955
f0c1493418ecee5983b66fc91480209c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 15:47,38956
d740079e1a3a61329e3dd4f525d4f6e0,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"December
December",NA,16000,6/12/20 15:47,38957
88ea1637a62be027834ab862ed407f5f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,Febuary,NA,16000,6/12/20 15:47,38958
046baa11a475c8f3b4462c45885ae791,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 15:47,38959
3cadd1d7e4c9e2554f0ff2d3cac7d5c6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""January"":0,""September"":0,""December"":0,""November"":0,""July"":1,""February"":0,""August"":0,""April"":1,""March"":0,""May"":0,""October"":1}",NA,8245,6/12/20 15:47,38963
3e9291d52ac318dff33edee7bddbd995,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
",NA,16000,6/12/20 15:47,38965
8f8b6615633920afd6e24a63883b3487,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:47,38966
da2129e8fbb30421087f1d0a457be3a6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":1,""May"":1,""February"":0,""January"":0,""August"":1,""April"":1,""July"":1,""November"":0,""March"":0,""June"":1,""October"":0}",NA,3827,6/12/20 15:47,38967
153002687bc5cd4dc41edd0718ef22b3,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"september
",NA,16000,6/12/20 15:47,38969
f111fd3fc2869179b8d01167524d72ac,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 15:47,38971
3a5b3748d5b23ae78ff26e26dfbd857e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,,NA,16000,6/12/20 15:47,38972
e5115439de4f21b0e58cd31780ecda4d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""December"":0,""October"":0,""November"":1,""March"":0,""April"":0,""February"":0,""January"":1,""July"":0,""August"":0,""May"":0,""September"":0}",NA,3309,6/12/20 15:47,38974
895654f4c118f44d35c201a6d355e0f8,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"
August",NA,16000,6/12/20 15:47,38976
cdfccfe9e11da9b9e3d3445776b680b1,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,7,NA,16000,6/12/20 15:48,38979
c9500142dbb5c2032510a2b09057c5ea,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""February"":1,""January"":0,""March"":1,""April"":1,""September"":1,""October"":0,""November"":0,""July"":0,""August"":1,""June"":1,""May"":0}",NA,13628,6/12/20 15:48,38981
d740079e1a3a61329e3dd4f525d4f6e0,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""June"":0,""March"":1,""January"":0,""May"":1,""August"":0,""November"":0,""October"":0,""February"":1,""September"":0,""April"":0,""July"":0}",NA,3118,6/12/20 15:48,38982
175f3bca0ced17ff3e2835be57fb69fe,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""October"":0,""March"":0,""June"":0,""May"":1,""November"":1,""July"":1,""January"":0,""December"":0,""August"":0,""February"":0,""April"":0}",NA,28212,6/12/20 15:48,38983
41605d40e536f8d55c68ce0175332d4b,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""October"":1,""November"":0,""December"":0,""May"":0,""March"":0,""February"":1,""September"":0,""June"":0,""August"":1,""January"":1,""July"":0}",NA,7822,6/12/20 15:48,38985
d72e3fb73f1fba64d36f85f205f3ecc6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""October"":0,""September"":1,""August"":0,""February"":1,""April"":0,""November"":1,""January"":0,""March"":1,""June"":0,""May"":0,""December"":0}",NA,5820,6/12/20 15:48,38986
19f1e609369bc5f1f4fe144dcee94eb6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,may,NA,16000,6/12/20 15:48,38990
b6d51f5c569480fd03024dbe5efa3f1c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:48,38992
d2c042543e5262966d6046ac3311fcdc,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"November
November",NA,16000,6/12/20 15:48,38993
88ea1637a62be027834ab862ed407f5f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""February"":1,""June"":0,""March"":0,""May"":0,""January"":0,""October"":0,""December"":0,""September"":1,""August"":0,""November"":0,""July"":0}",NA,8735,6/12/20 15:48,38995
3e9291d52ac318dff33edee7bddbd995,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""July"":0,""September"":1,""April"":1,""June"":1,""May"":0,""January"":0,""August"":1,""March"":0,""November"":0,""December"":0,""February"":1}",NA,2748,6/12/20 15:48,38996
046baa11a475c8f3b4462c45885ae791,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""February"":0,""August"":0,""April"":0,""December"":0,""September"":0,""June"":0,""May"":0,""March"":0,""January"":1,""October"":0,""November"":1}",NA,2949,6/12/20 15:48,38998
0b0ac11e51a3b7733cff53e8f8036096,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 15:48,38999
f0c1493418ecee5983b66fc91480209c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""July"":0,""May"":1,""February"":1,""November"":0,""June"":1,""September"":1,""August"":0,""October"":1,""April"":0,""January"":1,""March"":1}",NA,6397,6/12/20 15:48,39002
58162695ac8a5e5b35640b4bef78ba44,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
",NA,16000,6/12/20 15:48,39003
8f8b6615633920afd6e24a63883b3487,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""November"":1,""February"":1,""May"":1,""September"":0,""December"":0,""March"":0,""July"":1,""October"":0,""June"":0,""August"":1,""January"":0}",NA,3750,6/12/20 15:48,39005
5a637d1ace346404596f011ac0b9b09f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 15:48,39006
3a5b3748d5b23ae78ff26e26dfbd857e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""August"":1,""March"":1,""December"":1,""April"":1,""October"":0,""November"":1,""February"":0,""January"":1,""June"":1,""May"":1,""July"":1}",NA,11593,6/12/20 15:49,39010
153002687bc5cd4dc41edd0718ef22b3,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""March"":0,""October"":0,""September"":1,""January"":0,""July"":1,""February"":0,""August"":1,""November"":0,""December"":1,""June"":0,""May"":1}",NA,5567,6/12/20 15:49,39011
05a723cf4f209ba3793b91ee3733da0d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 15:49,39012
895654f4c118f44d35c201a6d355e0f8,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""August"":1,""April"":0,""September"":0,""November"":0,""October"":0,""May"":0,""March"":0,""December"":0,""February"":0,""June"":0,""July"":0}",NA,10490,6/12/20 15:49,39014
965e31ea65f1ae7fcf94a78bb57d36ff,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"June
June",NA,16000,6/12/20 15:49,39015
8d8bd5209bac7fc52797176e857b6b77,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"january
",NA,16000,6/12/20 15:49,39016
386e9b5b5f9776b8858cf1e0cd9044dd,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/12/20 15:49,39020
2595d78bfc3c38d7a18074e36c60b109,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 15:49,39021
d2c042543e5262966d6046ac3311fcdc,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""February"":1,""January"":1,""March"":0,""July"":0,""October"":1,""May"":0,""November"":1,""August"":0,""June"":0,""September"":1,""April"":0}",NA,4807,6/12/20 15:49,39022
42122a244195b06b703f0c193c37f07f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 15:49,39025
3b3dfb779d31be38f67f9f8db2af68f5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 15:49,39026
acec92db556a8157c6c142dd95a3e611,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 15:49,39027
38830b09037c506d0123874f24c0a6bc,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February ,NA,16000,6/12/20 15:49,39029
f111fd3fc2869179b8d01167524d72ac,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""July"":0,""February"":0,""November"":0,""September"":1,""March"":0,""April"":0,""January"":0,""October"":0,""August"":0,""June"":0,""December"":0}",NA,21420,6/12/20 15:49,39032
12843dc6d6cbd78bfbac7e57d03b8ed0,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 15:50,39034
5a637d1ace346404596f011ac0b9b09f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""April"":1,""September"":0,""December"":0,""August"":0,""October"":0,""July"":1,""May"":1,""June"":1,""January"":0,""November"":0,""February"":1}",NA,6869,6/12/20 15:50,39036
3f105eebf13f62455e2f723a14250c4d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 15:50,39037
cdfccfe9e11da9b9e3d3445776b680b1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""June"":0,""February"":1,""October"":0,""April"":0,""August"":0,""December"":0,""January"":0,""September"":0,""July"":1,""March"":0,""May"":0}",NA,9793,6/12/20 15:50,39041
be3be5f982369e5686e899247a1f149a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 15:50,39042
05a723cf4f209ba3793b91ee3733da0d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""March"":1,""April"":1,""August"":0,""February"":0,""July"":0,""June"":0,""October"":1,""September"":1,""November"":0,""December"":0,""May"":0}",NA,1344,6/12/20 15:50,39045
0b0ac11e51a3b7733cff53e8f8036096,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""July"":0,""October"":0,""January"":0,""March"":0,""June"":0,""December"":0,""September"":0,""February"":0,""May"":0,""April"":1,""November"":0}",NA,5856,6/12/20 15:50,39046
965e31ea65f1ae7fcf94a78bb57d36ff,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""December"":0,""May"":0,""October"":0,""February"":1,""March"":0,""September"":0,""January"":1,""November"":0,""April"":0,""August"":0,""July"":0}",NA,3607,6/12/20 15:50,39047
58162695ac8a5e5b35640b4bef78ba44,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":0,""February"":0,""May"":0,""December"":0,""October"":0,""September"":0,""April"":0,""August"":0,""March"":0,""November"":0,""January"":1}",NA,43988,6/12/20 15:50,39049
a842b8acedfd87039424eff17ded9c54,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 15:50,39050
b45b154fe94d899a8195b7a0f7641494,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 15:50,39051
12843dc6d6cbd78bfbac7e57d03b8ed0,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""April"":1,""May"":0,""February"":0,""January"":0,""July"":0,""November"":0,""August"":0,""June"":1,""September"":0,""October"":0,""March"":0}",NA,5668,6/12/20 15:50,39054
8d8bd5209bac7fc52797176e857b6b77,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""April"":1,""October"":1,""May"":1,""March"":1,""August"":0,""February"":1,""September"":0,""November"":1,""June"":0,""December"":0,""July"":0}",NA,5616,6/12/20 15:50,39055
42122a244195b06b703f0c193c37f07f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""January"":0,""August"":1,""May"":0,""July"":1,""September"":0,""February"":0,""December"":1,""April"":0,""March"":0,""November"":0,""June"":0}",NA,3725,6/12/20 15:50,39058
2595d78bfc3c38d7a18074e36c60b109,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""January"":0,""June"":0,""August"":0,""April"":0,""May"":0,""February"":0,""March"":0,""December"":0,""July"":0,""November"":0,""September"":1}",NA,3117,6/12/20 15:50,39059
6a1ae46b5c2c35289ea4cf2fdda3a6ab,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""July"":1,""November"":0,""March"":0,""April"":1,""February"":0,""June"":0,""October"":1,""August"":0,""January"":1,""December"":1,""May"":0}",NA,153900,6/12/20 15:51,39062
3f105eebf13f62455e2f723a14250c4d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""November"":0,""October"":0,""June"":1,""January"":1,""May"":1,""August"":0,""September"":0,""April"":1,""March"":0,""December"":0,""February"":0}",NA,2887,6/12/20 15:51,39063
38830b09037c506d0123874f24c0a6bc,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""May"":0,""June"":0,""July"":0,""April"":0,""March"":0,""January"":1,""August"":1,""February"":1,""October"":0,""September"":1,""November"":0}",NA,8550,6/12/20 15:51,39064
b6d51f5c569480fd03024dbe5efa3f1c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""March"":1,""July"":0,""November"":0,""October"":0,""June"":1,""February"":0,""August"":0,""December"":1,""September"":0,""May"":0,""April"":0}",NA,90085,6/12/20 15:51,39065
109906d5e444f90c7e5436cbdc078d48,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:51,39067
386e9b5b5f9776b8858cf1e0cd9044dd,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""October"":0,""June"":1,""December"":1,""February"":0,""May"":1,""September"":0,""March"":1,""July"":0,""November"":0,""January"":1,""April"":1}",NA,39482,6/12/20 15:51,39068
566e5944dd45fb5430d1dc94ae6db993,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"March
March",NA,16000,6/12/20 15:51,39069
3b3dfb779d31be38f67f9f8db2af68f5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""June"":0,""May"":1,""July"":0,""January"":1,""September"":1,""April"":0,""December"":0,""November"":0,""February"":0,""October"":0,""August"":1}",NA,14276,6/12/20 15:51,39073
a842b8acedfd87039424eff17ded9c54,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""March"":0,""April"":1,""January"":0,""October"":0,""May"":0,""September"":0,""February"":0,""November"":0,""August"":0,""July"":0,""December"":0}",NA,5271,6/12/20 15:51,39074
be3be5f982369e5686e899247a1f149a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""March"":0,""April"":0,""February"":0,""December"":0,""November"":0,""January"":1,""July"":1,""May"":0,""August"":0,""October"":0,""June"":0}",NA,7991,6/12/20 15:52,39077
19f1e609369bc5f1f4fe144dcee94eb6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""August"":0,""October"":0,""September"":1,""March"":0,""December"":1,""July"":0,""June"":1,""January"":1,""November"":0,""April"":0,""May"":1}",NA,12719,6/12/20 15:52,39079
b45b154fe94d899a8195b7a0f7641494,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""September"":1,""August"":1,""January"":1,""March"":1,""February"":1,""April"":1,""November"":1,""October"":0,""June"":1,""July"":1,""December"":1}",NA,7730,6/12/20 15:52,39083
acec92db556a8157c6c142dd95a3e611,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""August"":0,""January"":1,""February"":0,""May"":1,""October"":0,""March"":1,""April"":0,""July"":1,""June"":1,""December"":0,""September"":1}",NA,14756,6/12/20 15:52,39084
566e5944dd45fb5430d1dc94ae6db993,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""July"":1,""May"":0,""March"":1,""February"":1,""December"":0,""November"":0,""June"":0,""January"":0,""October"":0,""April"":0,""September"":0}",NA,3768,6/12/20 15:52,39087
109906d5e444f90c7e5436cbdc078d48,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""April"":0,""February"":0,""March"":0,""August"":0,""November"":0,""July"":0,""January"":0,""December"":0,""September"":0,""October"":0,""June"":1}",NA,7290,6/12/20 15:52,39088
01322c4a051c79110eab86dd9f50f73e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"November
novemb",NA,16000,6/12/20 15:52,39089
e9d1699390cb2650a2cefae31a0ee53b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:52,39091
306f9b9f76273695933f58e9288e7215,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 15:52,39094
5ecaff6970737e1d5891c6c1eaed49c4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 15:53,39101
e9d1699390cb2650a2cefae31a0ee53b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""March"":0,""December"":0,""August"":0,""April"":0,""October"":0,""February"":0,""June"":1,""July"":0,""January"":0,""September"":0,""May"":0}",NA,4368,6/12/20 15:53,39104
2bcb900e59d3fdb80036357e7e9a0d96,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"November
November",NA,16000,6/12/20 15:53,39105
928cfd4da0c3cdc2615ebcb6f651ae3f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 15:54,39108
c767b4d7c4b05a2defb9a94cb81cad89,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/12/20 15:54,39109
01322c4a051c79110eab86dd9f50f73e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""July"":0,""April"":0,""September"":0,""October"":0,""February"":0,""March"":0,""May"":0,""June"":0,""January"":0,""November"":1,""August"":0}",NA,6922,6/12/20 15:54,39111
306f9b9f76273695933f58e9288e7215,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""June"":0,""February"":0,""November"":0,""December"":0,""October"":0,""July"":0,""January"":0,""April"":0,""August"":1,""May"":0,""March"":0}",NA,24927,6/12/20 15:54,39112
2519be069b9ba0bee61f3b360c0493c1,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 15:54,39114
f7e2da04c74d751d5be9f2f295cca036,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 15:54,39115
a43efe650947f0f67be0427ef3ec4f14,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 15:54,39117
985280953b7f1558dc05658acae0cb8e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"november
november",NA,16000,6/12/20 15:54,39118
336caf1722b851748589341a5a12cb36,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/12/20 15:54,39122
7f5dc708ef665bc59b48945aa08bd826,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 15:54,39123
928cfd4da0c3cdc2615ebcb6f651ae3f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""August"":1,""March"":0,""February"":0,""October"":0,""July"":0,""November"":0,""June"":0,""April"":0,""September"":0,""May"":1,""December"":0}",NA,3597,6/12/20 15:54,39124
5ecaff6970737e1d5891c6c1eaed49c4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""July"":0,""November"":0,""April"":0,""May"":0,""December"":0,""June"":0,""February"":0,""January"":1,""September"":0,""August"":1,""October"":0}",NA,12716,6/12/20 15:55,39127
a43efe650947f0f67be0427ef3ec4f14,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""June"":0,""November"":1,""October"":0,""April"":0,""May"":1,""January"":0,""July"":0,""August"":0,""December"":0,""March"":0,""September"":1}",NA,4461,6/12/20 15:55,39132
aa9ef3ed72331457b7539a8a736c22b0,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,10,NA,16000,6/12/20 15:55,39133
2bcb900e59d3fdb80036357e7e9a0d96,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""April"":0,""December"":1,""January"":1,""June"":0,""March"":0,""July"":1,""October"":1,""May"":0,""September"":1,""August"":1,""February"":0}",NA,23571,6/12/20 15:55,39134
985280953b7f1558dc05658acae0cb8e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""November"":1,""February"":0,""August"":0,""July"":0,""January"":0,""June"":0,""May"":0,""December"":0,""September"":0,""October"":0,""March"":1}",NA,3897,6/12/20 15:56,39139
ed8251c022b56aaf3fa1256031b1bb4b,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 15:56,39140
c767b4d7c4b05a2defb9a94cb81cad89,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""December"":0,""September"":1,""June"":1,""January"":0,""July"":0,""May"":1,""August"":1,""March"":0,""October"":1,""November"":0,""February"":0}",NA,12851,6/12/20 15:56,39143
2519be069b9ba0bee61f3b360c0493c1,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""October"":1,""March"":1,""November"":1,""May"":1,""August"":1,""September"":0,""December"":0,""June"":1,""April"":1,""February"":0,""July"":1}",NA,8581,6/12/20 15:56,39145
