subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
cc69e2929092ae0d0014a01fd768fa6e,0,296943,1696829,Male,No,No,none,7/30/20 17:20,15175
9698a880cf8d7f6a7873bd66b495fefc,0,116828,1540374,Female,No,No,"A few options went through my mind, but I when I was going through the months, I realized that May only had 3 letters and ""y"" is the second to last letter in the alphabet so I didn't bother going further. ",7/30/20 17:20,15176
5fc63d1fbaf03cf3340c1b05a0678e10,1,20832,486153,Male,Yes,No,,7/30/20 17:21,15177
db2b8dca280a3b3d531998ba869a59f0,1,488766,2373102,Female,Yes,Yes,NO COMMENTS,7/30/20 17:21,15178
b7ebc4fadea0fecc3237768cb2b0d21a,0,214569,1372240,Female,Yes,No,good,7/30/20 17:21,15179
9823f55080562fe19311698c854bc048,0,206626,1497167,Female,No,No,I said the months outloud. but i wrote my answer in the notes just as the question advanced. so i didn't get to answer it,7/30/20 17:21,15180
0475fdad243962477d55fb38f653ac0a,0,156898,1018758,Male,No,No,I ran through all of the months in my head in order. starting with january. the V in november was the best answer. ,7/30/20 17:21,15181
cb444bdbeebddcb77dbf40142f81a014,0,110804,1037370,Female,No,No,May immediately stuck out but then I went through some months in order in case one of them had a better third letter.,7/30/20 17:22,15182
dd9e3d9c8b53ab39461cf0faa0ca98c1,0,79493,1620463,Male,No,No,no,7/30/20 17:22,15183
ea95ee338011c88a80f25ef91a56ed97,1,122593,3043034,Male,No,No,I just concentrated about the words only,7/30/20 17:23,15184
93a059dae7de44a645b3b66e0a5d2278,0,226996,2561856,Male,No,No,No comments. I chose which alphabetic letter comes later in order.,7/30/20 17:23,15185
ae939a6dec91133d97ca7d2a8cc336ca,1,101177,1144237,Male,Yes,No,"I used the scratch entry box to put all the months, but I was really stuck on my initial feeling that November was the best answer and neglected May. ",7/30/20 17:23,15186
7a3ed87a4fca63d283774527d87adf54,0,66296,913450,Female,No,No,I just started thinking of random months and if the 3rd letter was higher than the last one I thought of,7/30/20 17:23,15187
00ac7f18f00868d128dd18851fa89768,1,21807,458346,Female,No,No,none,7/30/20 17:23,15188
a9b37f3325674638e9045600dc2dae78,0,101784,2031350,Male,No,No,"I only considered one month, march.  However after reviewing the months I say that I should have answered may. ",7/30/20 17:24,15189
72e72655190ea1c2901a5d5ac50e9e8b,1,86147,996195,Male,No,No,"The first words that came to mind were the months of close family members/siblings.

Thank you",7/30/20 17:24,15190
4e3e234ed207f332c1c3d41f521f4ecb,0,77275,809622,Female,No,No,Saying the first months that came to my mind in my head.,7/30/20 17:24,15191
c6b45d2d7ee9d229ec11d7e5a8183527,0,615938,3056581,Female,Yes,No,it is really interesting and like memory games,7/30/20 17:24,15192
370c3d8d3e45878c9c8123ddba06fc48,0,428224,1828816,Male,No,No,NICE,7/30/20 17:24,15193
ba2fda8ab05c1952896cf2f660ed1411,0,108949,1298183,Male,No,No,"I was trying to go through months started with April because i chose a month, then went to november thinking about the v in that month.  October was one month earlier.  I then was thinking about other letters after v and got to y and thought of May.  ",7/30/20 17:24,15194
3e67938c5ac65251883f3f1ffc8a86fb,0,252567,1934693,Male,No,No,"Good study,nothing.",7/30/20 17:25,15195
14e504bd7f16d7cd29ac6825c92e3675,1,109794,1049216,Female,No,No,"My strategy for the 3rd letter was to pick the month that had the letter latest in the alphabet.  I thought of July first only because that was the month we are in, but then I went down the line",7/30/20 17:25,15196
3a69c1ca06a9097167510da66f08bcaa,0,120585,1243834,Female,No,No,saying the months' names to myself and trying to find a later letter in the alphabet,7/30/20 17:25,15197
4b288557ae2594b1b631f6ea33fee275,1,43162,877541,Male,Yes,Yes,yes good ,7/30/20 17:26,15198
2fe87c71aab03b61b00d58b9838342ec,0,264110,2487862,Female,No,No,Choose the highest value of the alphabet. ,7/30/20 17:26,15199
7591850ef1309cd39c8f143cfe13d89f,1,52878,979555,Female,No,No,Strategy was just to think of the names of the months and find one with the latest letter in the alphabet. It was weird how assigning them a higher point value in the earlier section made me think of April and May first!,7/30/20 17:27,15200
f888efc332e9ef495e14b23ccbc00594,0,231586,1629535,Female,No,No,"No comments. No certain strategy either, I just tried to ""see"" the months in my mind and pick out which ones seemed like the best options. I didn't feel like there was enough time for a real strategy.",7/30/20 17:27,15201
4cea21ba5859f5790cd9a3cbb70773ac,0,264773,2987898,Male,Yes,No,Mar,7/30/20 17:27,15202
6d4743fa928c40f812c532a89e22a256,1,62937,607670,Male,No,No,"My strategy was to quickly run through the months in order and pay attention to the third letter.  When I hit one with a 'y', I figured that was optimal and stopped considering options.",7/30/20 17:28,15203
db2fd9d0133daff5210874e3f8efb4b5,0,448943,2697590,Female,Yes,Yes,,7/30/20 17:28,15204
dcd672f103922900fcd639af44463789,0,88802,716430,Male,Yes,No,Honestly i just tried to count through each month but couldnt think clearly,7/30/20 17:28,15205
be06a6cf2400b153c94fbd490ce5140a,1,205223,1755066,Male,No,No,"Just try to think of of letters late in the alphabet.  I started with the autumn months, I suppose because they had more letters in them than most other months, then I went to January.  I did not come upon May until later in my elimination process.",7/30/20 17:28,15206
ae321fe9ee68cb8524ec7a96764ab12a,1,74901,924183,Female,No,No,I went through the months of the year in order,7/30/20 17:28,15207
aaab631f545e5ea44b5a1624c4fc3008,1,184351,2054050,Male,Yes,No,Good Survey,7/30/20 17:29,15208
bfee36e366c714711777750664d76030,1,158588,1074859,Male,Yes,No,good servey,7/30/20 17:29,15209
b4f914b28b902a7ba3e6f0ff028545ab,0,93007,1442807,Male,No,No,"At first I was thinking about all the months with the most letters as the previous bit was implying I'd have to write down which one had the most vowels, but right before time ran out I remembered ""x y z"" and May having y as the third letter.",7/30/20 17:29,15210
1fc1ed0bfc9f8434baa19c9312372409,1,82403,1112188,Female,No,No,I just thought through the months as quickly as possible. ,7/30/20 17:29,15211
0da680a476b15c3a6e4db0cdc106a4b8,0,100952,1266091,Female,No,No,Go through the list of months until I found one with the latest letter in the amount of time provided. ,7/30/20 17:30,15212
2bc49ede82416afc0eea4dae28c08144,1,300496,1870247,Male,No,No,"I'm a slow, careful reader and the clock was mostly done by the time I read through it, so I just picked a few words and went with the best choice. Didn't have time to even think of a strategy ",7/30/20 17:31,15213
a62bb15fedca8ac5ddc12456eef5dde1,0,53132,767427,Male,No,No,No comments. I just thought of some months and went with it.,7/30/20 17:31,15214
3b86cd9a5047a55e71a0f5064c538b50,0,122566,1087115,Female,No,No,The correct answer should have been May but due to time constraints it was difficult to focus.,7/30/20 17:32,15215
87dc0e17986e03d72a1afba99e22666c,0,120910,1475517,Female,Yes,No,it is a nice study w. we expecting more like this,7/30/20 17:32,15216
287c697bad6ee8268c7733d43e60c53d,0,83316,1316732,Female,No,No,"I thought ""backwards from z"" and thought of the 3-letter month abbreviations (Jan,Feb, etc) and thought of May right away, then compared to see if any others had a Y in third position. ",7/30/20 17:33,15217
fb6cf69b3af01bcd40afa1ede44a5788,0,99543,888675,Male,No,No,It was interesting and fun. Count how many letters in the alphabet. ,7/30/20 17:33,15218
97fffa9554542a701f1d1e99f3363adc,1,92608,1357616,Male,No,No,June came first since it was the most points from Part 1.  Then I went from the beginning of the year to March - since I was running out of time I typed that one knowing that r was the third letter.,7/30/20 17:34,15219
ebd5e1091dbab865df0317a7ecf0ef01,1,99678,1378093,Male,No,No,trying to think of last letters in alphabet. ,7/30/20 17:34,15220
05f5359251421a4dd5a22504e1032fa8,1,102339,825053,Male,No,No,My strategy was to brainstorm he previous words. Thank you!,7/30/20 17:35,15221
147a998f1b72ab888490e74d3aace779,1,144878,1116163,Male,No,No,"There is no strategy, just played whatever thought process came in my mind.",7/30/20 17:36,15222
154042931f2df12b84c999805bf82e6d,0,134415,1030271,Female,No,No,"No comments. 
Trying to see the best outcome for the third letter.",7/30/20 17:36,15223
f35579c6bd25601ffe54538f8d00c263,1,207738,1690313,Female,No,No,"No I have no comments, I didn't have a strategy for the question.",7/30/20 17:36,15224
eb489bb46977211ea674464eb8f33d1a,1,63810,996543,Female,Yes,Yes,Good survey,7/30/20 17:37,15225
dd3e1169acbd610c9818a19e87e36b4b,1,173524,1865076,Female,No,No,"I thought about months that didn't have a or e, that's how I got October but then I thought of march out of the blue and then realized there were no months with z but there were with y and may was lowest  point  value so I  thought of  it  ",7/30/20 17:37,15226
63b69cb175719fc03ab39f14b8dc6744,0,541393,2060887,Female,No,Yes,third letter come Z-26 its very memory task. very nice one,7/30/20 17:38,15227
21edffdae70c6105752e526b3b4e11b8,1,156610,1052802,Male,Yes,No,awesome,7/30/20 17:40,15228
cc126f5cb13ea2baee7631f30639050d,0,60098,755301,Male,No,No,"Enter the first month that came to mind, then use the rest of the time to think of another month with a more appropriate third letter.",7/30/20 17:40,15229
008f6adb6b82b5f7dbd861cd03ce1c9f,0,156854,1574804,Female,No,No,Start from last month then skip to first.,7/30/20 17:41,15230
c36c402df9cbb67d5320665a44feee45,0,73447,1122128,Female,No,No,Going through each month and thinking is the third letter a late letter?,7/30/20 17:43,15231
2b4fa5e904a762602a9293911f7005f9,0,79317,644927,Female,No,No,"I just randomly thought of months of the year in my head, then kind of spelled them out with my finger on the desk.",7/30/20 17:43,15232
3e6da0c59aae968256ce3dc4566440d9,0,170461,1798863,Male,No,Yes,No comments about the study.  And no real strategy for the third letter question - just think of a month and give the third letter.,7/30/20 17:44,15233
61458bbd7e44e88c5641b87f5c1f9e51,0,63064,762696,Female,No,No,,7/30/20 17:44,15234
eeb7d657f2be91ab79f8029f646476f2,1,49552,1259073,Male,No,Yes,This hit very memory game hit its really super,7/30/20 17:45,15235
bd43804fb998473a96e9d02d204c8c4e,0,249690,1971745,Female,Yes,No,good,7/30/20 17:45,15236
5195dcfcf7a400196fd6d380d7bfd73e,1,98724,1199652,Female,No,Yes,I figured t came much later in the alphabet but totally forgot May with y,7/30/20 17:46,15237
c30cbb8b5a298f74c6777d72b48d14ea,1,31041,712019,Male,Yes,Yes,very nice study,7/30/20 17:47,15238
c84ccfe74b677bef2396314b455062a5,0,67462,1150791,Female,No,No,I was thinking and worked my way from the start of the year towards the end. but ran out of time,7/30/20 17:47,15239
d8e817a660e85ecd90bd096290a2757f,1,86467,978114,Male,No,No,"I really enjoyed this survey.  I really felt panicked when I had to answer the word question with the letters.  I have no idea why, but it was like I was on a game show and all of my knowledge vanished I had to come up with something.",7/30/20 17:48,15240
936c3391c516275e82c992596c689926,0,159769,1516678,Male,No,No,There wasn't one.,7/30/20 17:49,15241
f0c9d55b0b8e406cd0549613e5a3c876,1,107964,1245621,Female,Yes,Yes,ok,7/30/20 17:50,15242
0b37ea92eefc5bbacb1d6235fd922ddb,1,167400,1282506,Female,No,No,Try to go through all options and note the most likely to be correct,7/30/20 17:51,15243
c8c23ae7471c86f019cc0e6650040b95,0,38465,842119,Male,No,No,right out what came to mind then transfer down. ,7/30/20 17:51,15244
51f1cdc3166a9775131d8eb57a8d4afc,0,191490,1859088,Male,No,No,my strategy is highest number of letters in alphabets that comes to third letter,7/30/20 17:52,15245
74ae689605067450e441cb63338edbc4,1,190365,2682795,Male,No,No,Just followed the instruction,7/30/20 17:52,15246
8b769e2e309ff078c155e17eaebc90da,1,546220,2261015,Female,No,No,to try and remember as much as possible,7/30/20 17:53,15247
27ea98ad398100582fbef6d5e211059b,1,33832,743339,Male,Yes,No,awesome,7/30/20 17:54,15248
f32980c3fc889533c969a02d31b6bcdc,1,110746,1275026,Female,No,No,I didn't have time to have a strategy. I was trying to read the page so I just started with the months in order.,7/30/20 17:54,15249
6cda7d6853fbbe39bdf9afc8e5a93cc9,0,131080,1605032,Male,No,No,"Quickly thinking through the months of the year, searching for a late letter.",7/30/20 17:55,15250
1fbffaceff60abe2d77abc7b2098d37c,0,144475,1116138,Female,No,No,"I just tried to go through the months, starting with January.  Then I got flustered because of the time limit.",7/30/20 17:56,15251
8535df92875af92719009acc35f40856,1,76994,726021,Male,No,No,random recollection;,7/30/20 17:56,15252
6017b0daaad5865418a0794b67528fd4,0,171834,1303416,Male,No,No,Try to quickly assess which month name had the latest letter.  I started with the longer words and worked back.,7/30/20 17:57,15253
4ca8e3be7079731e4eee7abc982338fe,1,171107,1257846,Male,No,No,I had no strategy.,7/30/20 17:58,15254
6ba78e6fc9275cf0195d99a4a6a20ba6,0,114018,1110108,Male,No,No,Go through the months in order. I skipped a few though.,7/30/20 18:00,15255
abc3da18feee2707085f4436951d4028,0,32432,775115,Male,Yes,Yes,NO,7/30/20 18:00,15256
22b337cd3f90b82c2834a52d0c617194,0,90379,868248,Female,No,No,"I started at March, and worked my way down the list until I was almost out of time. Then I concluded that May was my best answer.",7/30/20 18:01,15257
8004a6afd5a78eba3ada3f6e8fc7963d,0,190466,1296333,Female,No,No,Picturing the months of the year and which letter comes later in the alphabet,7/30/20 18:01,15258
f7e832cc8eb6ab41d60119afe612cffc,0,332068,2700038,Male,Yes,Yes,this is very difficult survey ... i dont remember,7/30/20 18:01,15259
fb7d777e33df353793bcf82b72b3bac9,0,337292,1647740,Male,Yes,No,I just thought of the third letters of months that popped into my head. I think I subconsciously thought first of the months that were the better choices in Part 1.,7/30/20 18:01,15260
7f53ca9c57a7d7eecd51692ad8b86ca1,0,370911,2165249,Female,Yes,No,Like this survey very much to work.Good and useful survey to work.,7/30/20 18:02,15261
4c212e0ba99d9c65cfb802df92a609a0,0,330073,2626058,Male,Yes,No,Nice thing but hard to find.,7/30/20 18:02,15262
507811ebb2627c4f14acaac0fa5736c5,1,49328,887335,Male,No,No,"First I thought of March since R was late in the alphabet, then I tried to go through the months and check if any had a later letter as the third. I forgot about April so I thought January, February, March again, May.",7/30/20 18:04,15263
a47f981188e86c02ea1d98550190eb84,1,43225,773188,Other,No,No,Quickly go through the months while focusing on which letter was in the third position. ,7/30/20 18:06,15264
